"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gm39941",0.0805916261709894,-1.90405963556999,5.97793562927866,-0.318514576544503,0.750094639473109,NA
"Gm32838",1.15771146608779,-0.670363522401169,3.12286460063404,-0.214663012371739,0.830030062138957,0.879703194500334
"Zfp882",102.245277303854,-0.128400274551282,0.196411219166699,-0.653731874869664,0.513284563669351,0.619152838904382
"Gm46273",0,NA,NA,NA,NA,NA
"Gm11981",1.6120443574568,1.78811212556443,2.91683491914826,0.613031650788992,0.539855411940341,0.643108638563901
"Gm32552",1.39267207275822,-2.9547127643036,2.60980588004419,-1.13215806083385,0.257567988576624,0.357034166801094
"Esx1",0.493469812086374,-2.91212728522211,5.47811618785069,-0.531592829608214,0.59500803205617,NA
"Catip",0.92450904555662,-1.08651498150055,3.08839017772538,-0.351806254707354,0.724983567494149,NA
"Gm40713",0,NA,NA,NA,NA,NA
"Gm40712",0.0388354719556864,0,6.00631008342227,0,1,NA
"Smyd5",4376.88726036846,2.01124174295843,0.0702582328229868,28.6264208783288,3.15185931984903e-180,5.67302515743032e-178
"4930429D17Rik",0.0882927040431683,0,6.00631008342226,0,1,NA
"Fank1",0.0741964993345908,0,6.00631008342227,0,1,NA
"9430078K24Rik",0.119200340583726,0,6.00631008342226,0,1,NA
"Inava",0.66934150187129,-3.7282219288427,4.2422892131901,-0.878823140405169,0.379497177377002,NA
"Rab8a",5451.87523184624,0.077815579226859,0.0945460612180155,0.823044114417656,0.410482907357203,0.52048795937558
"Gm12185",884.342348713174,2.68946870499451,0.188897835060413,14.2376894056746,5.34657828445413e-46,8.68400500547757e-45
"Sort1",36.0693669680676,-2.19247180814691,0.374777044884124,-5.85006962959749,4.9136726984676e-09,1.89591076720541e-08
"Gm40802",0,NA,NA,NA,NA,NA
"Wdr26",9322.86889094507,-0.476437488512125,0.0480003192216628,-9.92571500018495,3.21788102460742e-23,2.49824838877862e-22
"Wdr27",2.50431983439088,-2.02453470872013,1.69566962487174,-1.19394407909693,0.232499843443654,0.328769018638978
"Wdr24",801.232636068177,-0.107320601933414,0.0628120435687723,-1.70859911309699,0.0875252330679498,0.142514316079162
"Wdr25",146.35598128882,0.468826251686442,0.16672774546291,2.8119270154153,0.004924567601344,0.0104354214224059
"Wdr20",654.684436273494,-0.167091368724893,0.0849570005999905,-1.96677575179027,0.0492090692467377,0.0857198076677076
"Smim3",1245.50069655877,2.03400060529389,0.323465917352943,6.28814504458141,3.21281670943084e-10,1.34068781494324e-09
"Smim1",2.21323126637517,-1.63396598755421,1.53708159974301,-1.06303138872224,0.287767717014742,0.391570991315516
"Smim7",1487.5063931525,-0.432297735724206,0.0734520690985293,-5.88543986615704,3.96996713966086e-09,1.54039266116317e-08
"Smim6",9.47538360751907,-0.555693142414206,0.584279340087916,-0.951074433558769,0.341566592098079,0.449770888858795
"Smim5",51.5008831941312,-0.370549120774603,0.363401634054387,-1.01966828448313,0.307885808056362,0.413838129109668
"Smim4",110.304815832214,-0.403090990327886,0.175565524355556,-2.29595754523847,0.0216783089403699,0.0408192880408803
"Smim9",0,NA,NA,NA,NA,NA
"Smim8",312.388362784299,0.257307157203172,0.11079126946095,2.32244976030231,0.020208730628672,0.0382716125788218
"Ipo11-lrrc70",47.8411466327428,0.959552027495098,1.54942312071866,0.619296314004939,0.53572117226247,0.63967945596263
"Trit1",816.801099195541,0.69067933140711,0.0709064048255788,9.74071853037957,2.02120095441813e-22,1.51969154454311e-21
"Kcng1",0.766850367692028,-0.5810679768122,3.28955766874887,-0.176640155098177,0.859791050799461,NA
"Kcng2",0.791742619785686,-1.58767752868739,4.30274268112723,-0.368991977059491,0.712133704857353,NA
"Kcng3",37.1292098258597,-0.0112667260804982,0.30119208939121,-0.0374071115322824,0.970160402458051,0.982263204924855
"Kcng4",0,NA,NA,NA,NA,NA
"Swsap1",322.087311606271,-0.785223189363331,0.119032486087023,-6.59671334419803,4.20372425452419e-11,1.84635189555658e-10
"Zfp35",529.98014000041,-0.119373074135227,0.0985292863938987,-1.21154915968842,0.22568500588013,0.320597392181655
