"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Plekhg2",2893.61216470802,2.33353303539838,0.0889763656617842,26.2264368525523,1.32756461539606e-151,6.95104535342532e-149
"Plekhg3",69.1082221920218,0.148770159295217,0.304137526344357,0.489154235859646,0.624732506424421,0.752423025361571
"Plekhg1",14.333280112379,0.229383502665843,0.449689562364064,0.510093010520303,0.609986301680821,0.74124749671179
"Plekhg6",7.58702572136412,0.21110573343257,0.692153356251793,0.304998497118857,0.760367296948484,0.851611257682462
"4930592I03Rik",0.725432518265044,1.25130292946828,2.87311718056666,0.43552102153435,0.66318428378584,NA
"Plekhg4",18.7258833821506,-0.833154565050845,0.422608997571505,-1.9714548668829,0.0486718705654725,0.105185168266189
"Plekhg5",71.2258942014528,-0.240039977690197,0.207817403123555,-1.15505233961318,0.248068993731874,0.392557233658628
"Nsa2",10597.5397616876,-0.210861800341287,0.0868475108288569,-2.42795444945814,0.0151842502049355,0.0386292305168075
"Nampt",4763.47674036151,-0.303793092959592,0.0640532406883571,-4.74282159177017,2.10761872296306e-06,1.14023738144159e-05
"Gm41952",0.0902334285630597,-1.97622959038159,5.97567354955933,-0.330712441700789,0.740861703527463,NA
"Gm41953",0.436789957265014,1.39771231596743,5.94800840393736,0.234988288692093,0.814217823016012,NA
"Gm41950",0,NA,NA,NA,NA,NA
"Vmo1",0.17050175901662,-1.95719095103564,5.97680759385583,-0.327464272573812,0.743316761006475,NA
"Gm41956",0,NA,NA,NA,NA,NA
"Man2a1",1279.89074142927,0.916360295217099,0.130969948866299,6.99672179113827,2.62020848172776e-12,2.75072638542284e-11
"F930015N05Rik",0.778287876823641,0,4.1532499986321,0,1,NA
"Gm41955",0,NA,NA,NA,NA,NA
"Gm41958",37.9798371771045,0.411751048432931,0.350767756146899,1.1738566080187,0.240452465390445,0.383693434058754
"Mier1",4244.95359769576,0.409009253685663,0.0815026528366838,5.01835510195284,5.21157790257085e-07,3.0942589566823e-06
"Mier2",1675.19370236019,-0.252948428923288,0.0496218987151461,-5.0975161264049,3.44139107208742e-07,2.09218096563225e-06
"Mier3",953.965501064988,-0.171072157453795,0.0789559258372273,-2.16667913952995,0.0302593282884176,0.0702306476620637
"C330002G04Rik",0,NA,NA,NA,NA,NA
"Aqp11",15.1572866249943,1.0931523520383,0.591972651089184,1.84662644469636,0.0648012988026236,0.133646696385765
"Aqp12",0,NA,NA,NA,NA,NA
"1810010H24Rik",16.1412645803172,0.283805814242588,0.51589918831399,0.550118745427946,0.582237930206794,0.71960755633416
"LOC115490435",76.8243442554539,0.873001442463015,0.250400975680226,3.48641390110987,0.000489542937942692,0.00176052627714741
"Tubal3",0.433960361735603,0,5.7031542826744,0,1,NA
