"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Plekhg2",2893.61216470802,1.01752992844659,0.0918302052573556,11.0805581409183,1.55897670722176e-28,9.16223602306787e-26
"Plekhg3",69.1082221920218,0.137406875631056,0.307098515131032,0.447435818999085,0.654560418446386,0.807455542275544
"Plekhg1",14.333280112379,0.492693564424284,0.446187964658961,1.1042287184973,0.26949393487711,0.474014201697166
"Plekhg6",7.58702572136412,-0.349704698283619,0.74620743975141,-0.468642738807481,0.639325022765624,0.797179067991214
"4930592I03Rik",0.725432518265044,-1.82161638309373,3.03781625878077,-0.599646663233294,0.548741741465786,NA
"Plekhg4",18.7258833821506,-0.693404684203104,0.422107184889276,-1.64272182285879,0.100440501486283,0.244767324371807
"Plekhg5",71.2258942014528,-0.168426561970899,0.208509649780452,-0.807763871591752,0.419226526789104,0.6216558200547
"Nsa2",10597.5397616876,-0.0430184927903741,0.0868343276978143,-0.495408831171925,0.620311562186329,0.783746804235666
"Nampt",4763.47674036151,-0.0693630372905812,0.0639843401041881,-1.08406271249551,0.278336994076141,0.483723522763742
"Gm41952",0.0902334285630597,-1.86168730654939,5.97567354955933,-0.311544345772818,0.755386835971226,NA
"Gm41953",0.436789957265014,1.94263581735443,5.93301977988471,0.327427834294559,0.743344316944213,NA
"Gm41950",0,NA,NA,NA,NA,NA
"Vmo1",0.17050175901662,-1.84264866720344,5.97680759385583,-0.308299813615832,0.757854207854684,NA
"Gm41956",0,NA,NA,NA,NA,NA
"Man2a1",1279.89074142927,-0.138396375891546,0.135444119246565,-1.0217968610332,0.306877055340721,0.513812071179021
"F930015N05Rik",0.778287876823641,0,4.15324999863209,0,1,NA
"Gm41955",0,NA,NA,NA,NA,NA
"Gm41958",37.9798371771045,-0.325721448803205,0.365150415361827,-0.89201993233514,0.372382248782065,0.579996866063497
"Mier1",4244.95359769576,-0.0314223232360608,0.0820954644596044,-0.382753461995728,0.701902570447376,0.838248451280259
"Mier2",1675.19370236019,0.0467996658655722,0.0491797300583533,0.951604773146231,0.341297459911664,0.549529123201256
"Mier3",953.965501064988,0.102173360262836,0.0783822178358369,1.3035272933566,0.192394804618712,0.382635179011886
"C330002G04Rik",0,NA,NA,NA,NA,NA
"Aqp11",15.1572866249943,1.20922320329788,0.591896711318008,2.04296320654534,0.0410560805150768,0.129580670321136
"Aqp12",0,NA,NA,NA,NA,NA
"1810010H24Rik",16.1412645803172,0.518014865239221,0.511296796124826,1.01313927481125,0.310993640929811,0.518935916871524
"LOC115490435",76.8243442554539,-0.433471859403881,0.278153341095204,-1.55839170472346,0.119140421842037,0.275532980829961
"Tubal3",0.433960361735603,0,5.7031542826744,0,1,NA
"Dag1",1052.51772974479,-0.188314268281918,0.104241203057305,-1.80652431820453,0.0708364791194616,0.190926768893539
"Myadm",38.4768723849523,-0.178943401391209,0.408726617676234,-0.437807066269797,0.661526148147128,0.812365167997147
"LOC115490439",0.40696097124579,-1.84235944004792,4.8699914320674,-0.378308558802907,0.70520138807049,NA
"Gm41951",0,NA,NA,NA,NA,NA
"Gm15008",3.01308020536327,-1.55894486017447,1.3524780544299,-1.15265815594442,0.249050722791621,NA
